book_id,tag_id
7e387552-c4fc-472d-9a9d-d7845eeecfe7,10
5ea0b90a-55d3-452a-a8e1-ef9c8b5a9611,53
1ba4fbde-2068-4912-b572-4ffac403e34c,8
7732c08f-94f4-4069-bc86-46ad4a3acf0f,31
088eccc3-ad93-42a6-821c-eed17e3004df,18
7ad4a55c-b4e1-417c-b010-62a1c3ef5ce6,50
5759d909-1551-4254-b294-975c4ca3076b,18
c6ce7bfd-078c-48a2-8869-84a89ddbdbd6,18
f7bf11c5-18cb-497c-b0ae-2554e157edb1,2
38d442c8-8759-4cd4-8275-854cf24d68ba,21
446ace70-722d-41bd-a9a6-6206f4978b80,17
80efc8a9-27b2-4ca5-b3ed-5f63eb115771,18
2fca4f76-7076-41ee-803e-11a477e07157,45
a0325688-ba4f-4ce1-9d83-82aab246f05f,53
240ac4c4-d4c3-4b03-84ba-b68b49157ac0,34
bcaa9319-893a-4494-ba3b-9f73685194a2,12
902062c5-1901-4c80-a4ff-0ad995324178,51
a38aa27c-b709-48a6-b3fc-e8167999536a,13
d61260f0-49ef-4028-a3fb-727cb848880e,17
202fa7ac-7986-4219-bee2-e8e9d1275501,3
070a4271-7aa9-4f12-a9a1-d23bab417990,57
d00f950d-762c-4bf5-8f04-72d1d017d678,47
cada112d-6819-4339-826e-716969c0ee0f,3
e7c36f35-1471-49ca-a94d-875357617a43,17
bb9d7e8c-a7b3-483d-a3b8-f1897ca45e19,4
3c819468-22b2-4baa-89aa-42ccff8cde55,29
d44abe1e-50a4-4cdd-922e-0d4e70034293,8
f3c08f15-c0fc-4480-abbc-a1148bca7827,47
e604db0e-7d68-43f0-80c3-31b4c1452ad6,6
2072e7a7-dacb-4881-b668-6c46296a7a34,25
eeda4dea-1736-425f-bfc3-85f250923fb3,50
4ed02394-f445-44d3-a66d-fd306473aa0e,39
49f7d4ca-4913-4a56-89a8-da2da05ac4cf,25
25c4aafa-2f5b-4439-a9e8-d081e9015981,33
3a68d8f2-9b57-4b4c-8503-c361b14d18de,30
50ced317-d844-4fa4-baa9-0f5519ef5b43,52
4609f632-9219-41e6-af4f-de3495b4ff6b,21
a741582e-b2ad-472a-b7b4-9b812c1917e6,23
028ee845-1a51-4bd5-a8a8-4cda2b4546ae,10
e913b818-62af-42cf-8cec-14f07abadccd,31
7716d812-8536-4d66-85db-5b207d39215c,39
676d74a8-cfe8-4cba-8c46-c9c971a4fb6c,32
529b490b-afd5-4b5f-9de0-01b96fc014ac,35
48ce09fd-81df-4181-bb9d-ceee72f6d7e4,34
6f733cc0-1e42-4592-b265-f271da126bbe,29
958d49af-c5e7-4805-bc81-f93d1596d5b8,19
2a51210e-6f98-4e33-abaf-fd48460ffff6,29
e52287e9-3163-49ef-abf7-8f0d1fc66c83,3
3fe9176c-bd62-4ffa-822c-11cf9e67b042,52
d54263c4-5343-4c72-856f-fb3e379f839f,56
4ea17779-8fc0-4d31-9ca2-31b89ac0c0eb,5
47ef81f0-f6f0-43e2-afe5-9876e6c1ef44,34
a15ac9f0-7e4b-4d55-989c-866d57180a4f,29
ac524dbd-2e4c-46ec-b0e0-076ef35ec088,30
1b01950f-7f7d-40c3-a051-517defcaf83f,52
cb99597b-1944-4aa5-90dd-9188b8e9b367,36
3e591694-60e6-49d0-aff1-c2f8868f6463,54
f9a9fcca-24f6-4873-b737-5d01c185267c,9
e224784f-a816-4eea-83d7-55efa76d3e3c,6
9d4d0df0-24fb-4b79-adc9-ed3e80e884b8,24
2c7b4b16-6fdb-4355-bcc4-e09cc2c32aa6,8
e9a5f785-41ad-4196-8b05-f0de60f166c2,34
96e57531-4f00-4359-bdb3-4750ca92cf42,6
29b8d435-9dd5-4a52-b02a-a2e6eb323fab,4
3c943e45-1a84-4d31-8077-f4ca37b1d73c,23
b83ab376-c054-4c1e-bc3e-03b1103dd00a,36
46ce6aee-f0a4-4c80-9768-8f3a545b2282,43
953d631a-aa91-4909-9a7d-a33b940c9c32,53
0f00eac9-b00d-47dd-9082-55d735db92dc,53
ecb1db9e-9965-4c7d-9a9d-ed3275207d62,7
4004f1d0-014b-475f-aa40-9b7e8ab45fb9,53
ab8f5d21-03a7-4f28-a3f2-bb9497355411,4
d50ee049-c547-41b3-8c00-3cc6b32a0bcd,10
84e5c655-09ca-49e0-8349-eeb8dae470a9,38
2ce551f0-5220-4a9b-8627-38b02f4dce76,7
ccc17957-e20d-49a8-a365-607f2e23881a,19
302f8c37-6e81-4786-8ad5-1ab60780a553,22
4e46fd81-d1a5-4fd9-9fe8-30c0de71eaca,31
9c596f4c-1f67-458b-b226-76a75518adfa,35
8939373e-232a-45d4-ae3c-e48b71be7c83,27
e0cf6e41-4afb-4c9d-9e57-d065a184c536,56
e1c7ff16-2329-43d7-95f2-3c9660c6c2aa,55
e96cddca-6549-4d5b-92fc-28214a11adcc,15
57702260-62e4-4bf4-b80f-19514992d877,25
010523ce-fb5e-44c2-b1dc-9b5d062cd031,55
e39fa9d2-7cc5-43e3-93ad-7fdca0f97796,53
ee2adc15-33dd-4fe8-a5b3-7bbea9e5138f,28
9e9acf5f-d1cc-47e4-873f-b4c2b90eb768,54
6c189ef1-caaa-4486-b0fb-d5e1aeb93302,19
4eaa9fad-0355-458e-880b-8f0c168fa2ab,40
3c9d276a-599f-48c7-9fac-f2e1a532f07a,10
e5dbbd60-c64f-4ac9-9e50-662b881f899f,9
c5d585e0-6f76-46c6-96ee-81c995c16f07,18
8f88e528-1993-4e80-be3b-ed0faff6ea86,49
7469397c-b8e2-43ea-9ea6-05db141d9ec8,8
ff754ddd-1efd-4297-a00f-4534b130c16e,24
b9571db8-21a0-454e-8043-b03ca8c19174,54
738e5b11-6e0e-420c-855c-7c31b9df4e8c,27
0b167e38-68cf-4f46-a194-711ac07cdc53,7
f518c37a-943f-49ee-8f20-e41984daaf82,38
173486d5-7a44-4f16-bb17-8363d2ab6482,44
a628f563-8c75-4562-90c1-e9dd6571d6e7,23
2634e898-b7ad-4538-b50a-c45172b02a6e,50
9d6bd31f-0c04-4cf9-a837-64a5028aa393,16
50d49cbf-280d-488f-a977-d884e0a292ae,45
6178dcfa-683c-448f-a18f-dd558058ae62,5
e1b0a0d0-26a4-4e4a-af72-75cd10bb0d5e,45
9e72c742-92d7-45d9-aff8-13282b131e86,22
03cf88ef-a925-40c2-91de-45b6d8803fa9,13
ca924fe0-f453-4ac6-892f-d0216da3cb0a,2
ef5658ed-2846-4c6c-a127-0b207a6b855a,37
22b59161-b6d9-4f97-bfd6-c78027be580d,43
3b064816-b3d4-4390-ba0f-476630ac541c,21
8a7c1d02-e3f5-40a0-a19d-20a263d7cb63,46
3b1b8c9c-a329-4484-8d25-60cd5a42bcb9,37
f0917fc8-937e-4ffa-8e30-d4fcdc965679,5
a8358405-eb9f-49f9-82a7-3eb8df9c89b9,50
5be4a995-1e4e-4ffb-bbe4-9f9d060dc037,45
db3edd37-a667-48f5-a24f-414a82710c92,24
6feaa8ca-a223-4f92-a946-7da78d7854ca,27
e1300e82-0db6-4518-97f1-a3bf54ac6a26,29
faecf743-71ef-434b-9b45-5a4406f36b4d,30
0c943e21-6306-45ff-ba98-e32ced74d7b9,25
8387f7e9-d77d-473b-b480-6b9b35e1bd8c,13
4526331d-f764-483f-8ebb-bbfdf5d8232b,54
67702ed2-9d8f-4179-b1bf-99ec7134a9cf,53
9e0fc0ec-9ada-471e-bd3c-6a33cbf2f5e6,6
b2eb3a1b-d884-4371-b5d5-e2dfcc039df5,42
bda20679-8240-4975-8700-f627dec95c4c,33
0116e6d4-1c41-42bb-97df-d358a04848cb,22
04eefc8c-e0d7-4f47-a673-a6bab9c59739,35
344f1512-8b94-4779-b433-51d93cf6e93c,41
c5c0af16-c8a7-4144-bcfc-a4dcb2d6c2a2,18
5a4b9160-74f5-493f-b23f-6d508eeb7a84,32
65436471-c109-4852-a17e-a251ac59b13a,29
ada12ef9-62c9-4486-961e-ce5a1f232438,46
63a938f5-b161-488b-80fa-688a5ce908b5,5
f1635ce3-ceaf-4a10-a5a9-f6e0980dbfd6,7
82450a60-a1e6-45a5-b72a-4c324b335c3e,9
e3ccb7c0-e614-4507-aa40-45b44a848c1e,49
054881c4-b45b-43e1-be70-7d0784ff7a8e,36
ec8b5cd9-6ca7-4d3a-ad5c-5675a35d2cb1,42
0c08709b-65f4-4ee2-81bf-4edf51e6e68b,25
0d3f9b77-acad-4965-ae5e-f0a86739d5b9,3
0ce5d696-9009-428d-899c-6828acd85ad3,38
7a44a86b-0a92-42ad-a913-59b195de45e9,20
88563ba2-0aee-4e3a-bc23-ccc0b21c19ef,56
4b4b0a57-95ca-47e2-9735-ec3888ee94e8,13
9183f764-a713-432d-b789-df9a59ed2ca8,9
e0ed8c06-004c-4908-8cf8-6ef34d771052,18
f9a1371e-e39e-4144-9ecb-1cdcb60711c6,5
77cbb23e-110a-4d14-809a-bd4dd5f5dec2,57
6358da23-03e9-4e03-90a9-8a45335c38c4,54
805d1f7c-8ae2-4ecc-b2af-053310b7c3ea,13
7869a07b-9975-4160-9a83-da3577abdb1f,11
21ea50fb-a5c0-4c2c-8fbb-8a05ba690e0b,43
93ad4353-64a9-4bcc-b0b2-0c839c4b3bdd,50
dce3ce50-e662-46b3-9d9b-05998ad2a33f,4
ca706bf4-2922-4c4a-9068-e1fa7c5dca49,56
64d45e28-5146-4a84-a9de-9fc33c4b2708,34
34aa88f2-dafd-44ef-9ea9-9e230ef76e14,3
45bb8a50-e7ac-4fd4-95d8-1645602f3e98,49
e8cf1a00-6a2e-436f-8340-82f4b3faddd3,6
234d375b-ecfb-4dc0-a20b-e45e03ea95b8,57
475199e1-b551-4657-a208-1d5436e87500,15
3b956502-5b73-4922-a476-6eb4647dd383,1
42d3eab7-c0a1-46bf-bbe3-2d536bbd96ee,7
4290d91d-4b1d-4acc-8ad6-212a16c7b5d7,6
23771e91-e170-4538-9422-2a413282824e,51
a5c121be-4373-4625-bd40-5c7baf067b31,13
2cce4c7a-f460-4df2-aef6-31e1a65303a7,11
64093c4d-325b-48d6-822e-7df207c0f8a0,49
116f3deb-a484-4e6a-ad0f-4322b479bb7e,46
ae1efd21-8667-4c10-a3ec-c0e3032e6d45,43
66e279fc-89f2-40cf-8f6d-cb6f9c6b6430,25
a4d13cb7-5a61-4804-bb57-0c709426a164,26
ed8631a8-6f62-433a-8480-16e3f580f498,36
a388c1ca-27d9-45c0-b380-d8b75c920afe,30
96be9fd9-c585-4ef1-885f-4f17ca7683b7,27
f137ab71-1f31-4e0a-be79-aa7c74b1c334,33
86f42944-fe6b-457b-a1b9-3529f4f99752,12
7bde4c36-40c7-42bc-8fc2-9a874a502242,47
50d991ce-abc4-487e-baf7-46142d122cb0,17
e474818f-720f-4863-b7ab-4f6d96d2e807,14
1e9cfd80-8161-4f38-8dfb-add893877d73,42
84d91d4b-daf1-4a37-8e04-faad74b99b6e,46
313389ea-b03c-4420-b0e1-a3f8b720d111,21
06f5391e-781e-4723-af58-be511e349138,36
c2da99f6-d085-4fe3-be16-7f6cc98f7937,15
0c762708-deff-44db-aead-cac5d99ed751,57
da86f45d-745f-49c6-a9c0-b8fdcb2963d4,46
d0b380e3-180a-4219-88d5-c326d27c65d2,16
de45ca73-c1a1-4444-9406-e57e1bd63336,20
c7754800-b41c-4852-9ebe-e7d92032d315,40
31f92cfb-5228-4e4e-bbd5-5844eec30e28,7
75b4fd1d-e0e1-41e2-bae6-996f6e8de9d6,5
ba385ee7-9506-4a30-be33-b9e9acbddfee,14
7979f94f-07cb-4501-8aef-2aa1c705001e,32
58b1fe42-08c3-4bda-9eb9-d4448d44e539,45
91039c99-b8e1-4f3e-8f8f-968559b2e3f0,45
5a34b713-c0e6-44e7-91f6-6a66eaa4fa63,10
ac524dbd-2e4c-46ec-b0e0-076ef35ec088,6
3efb4dbf-1ff7-46fc-93e4-4b552f6b20c9,16
ce36f3e3-cd3e-4a6b-a92e-6d9a12adfb30,54
29d6b287-1e5c-4ab4-a290-4791746bcab5,23
618229c9-4663-4169-bbf3-1716d6a947fa,26
a7ecdc78-3cf7-421a-ac2e-cfa25ff4c514,36
d88194d5-2573-4dbe-a9c4-75731af8c9f5,2
bd5ed2bc-427b-4b67-bb32-7f881b806ec4,57
cea4221f-8609-4308-bda0-2b6982c01578,19
85954618-2680-4777-9368-c5f14b181860,56
26842da3-2027-4633-996e-4ca8d1f0eb27,44
c6d75e06-719c-4aa2-8b0c-705dc02b68c4,53
c58d455d-4a84-49f7-9a4e-af4a75400cf0,33
de0d30fa-56fb-484b-bf26-1e761f59b4c3,56
a7da84b0-e9ac-433e-b6d0-628971212ada,25
2d8671a6-3dc2-46ce-9501-8e0b1f13b7d6,46
4104cadf-4d1e-486c-b431-77fdf472a4b1,1
b7ae6b15-49f8-41d1-94a8-3ffe14b95843,34
8d54cd13-2a9e-4f88-b00b-6caa921ef84b,4
0a2c725c-6db1-42e6-b825-cd5fb2f1bcbe,51
dbeb013b-c118-4b7a-8acd-9f6bc6a5879d,16
319f30d1-b802-4546-930e-86068003168b,3
7b0a9ce8-a264-4e91-acd8-1e9f969c3b7c,40
35205334-5afa-410f-891d-4682d69e3401,47
392550f3-5125-48b9-9fbc-e23f0ad95995,54
ec7acc6b-2785-4794-87ff-6a3dfdc699ac,7
134d503c-aee2-4516-8eb5-0ecd186ec140,18
028a22d8-06d6-44ad-bb35-0c4840891d36,13
f7644b14-8298-42bf-86c1-04dc48268d23,7
c081bc8a-35ad-4b40-a8fd-fd38c3ba80a7,31
46e6964d-8911-4a42-8bc0-cad264e4dc16,5
ef372264-ce40-46c4-95b3-30e7847c2b73,50
2ad9d2ab-577f-4e45-8767-098d62dca64e,44
517c340b-c633-43ca-b99c-6a15dcf230bc,49
89fbd650-259f-4ae8-8a47-a2b998685284,34
335dfedb-c1d6-450d-9a96-d65db5be88dd,3
74ee0b0f-673e-4ce8-9dae-fc2f47e47ec5,53
e15fb941-563c-4b1c-b1eb-f0ffc2871201,22
dd2d16af-224a-4d0d-970f-f7119f995f9d,15
abf749ab-0aa5-45e4-a6f0-2153d8695ad4,34
13ee7f29-4ac9-495d-978b-f3fade3b78f9,10
20bb9e37-7680-48a9-bcf9-29d8516ea5b5,6
608a19ba-f74f-4f37-9be4-59d5829be731,22
b463fc77-fcc7-41f2-9129-09c5e3b3abda,21
8a2da3bf-7217-4cfa-91fd-06886dae1a82,18
5fce3929-da3f-48ec-bd49-99d384e50949,28
e5d7eb09-2700-491a-a2b4-81804599b57d,56
b602a488-551d-40a3-801b-9e0ad157dfae,15
1eca6cce-746f-4f2a-be9c-a67328ec3637,47
ac495017-1bdc-4137-b286-e3861e56b6cf,41
fd082845-08fa-4f90-aa49-43bcefa70ef6,57
d9f133a0-9e4c-45c0-9389-cab44ec6ea70,32
5281e860-9784-40ad-af71-5dc4c5ec68f4,30
a2533b18-a3e9-40ad-aae9-f137a00fff68,17
d27becb4-0440-472f-9f54-426bfe5887c5,18
4b7bafd4-bf05-4ec8-b0ff-a8f435f10108,18
a0476df3-bd33-4880-9dc1-bab1972c6d9b,46
bcd85bad-3b5d-414a-8733-28b13fd7ba7d,15
52f710b4-1154-4e73-bc07-8bb4d78eaacf,10
8fd22919-7a64-452b-8d00-2b09ba1779e9,42
56bc260f-aa5f-4ba8-8c63-8c390bb972a5,54
d98f029c-83d5-4c1b-9eb5-e77e6480b271,7
b6246786-cd32-453e-819e-3d48465ba54e,9
c7194869-4fe0-466f-abfb-461c83d49b38,45
bfd6afed-f9cb-4195-a4b4-c1644d248dc9,6
eb5c7219-2c29-4c73-810b-968a92207ece,45
84becf82-c54f-4609-bab9-b4a191398cde,57
d935872b-bf5f-43b7-bc09-b5240621e949,46
faecf743-71ef-434b-9b45-5a4406f36b4d,6
d49da3a1-3f88-4c64-a24a-0ff92713205c,32
0ae029d7-112d-49c7-82e9-2e61c1b181b4,11
2d18c908-075d-4b23-85e0-22491821cb1f,47
d20f32de-c644-456c-bace-fdead18580d3,49
c47fed83-1e28-460f-b45a-5fcbf14d0e81,13
d10998a4-1d43-43a8-af33-d16555790825,5
b6430f58-a305-4beb-9520-4eb243cbe15a,47
d24ad1be-a964-42c0-9f83-26a869f49fd1,17
3f900e5f-9801-4378-89b6-c84ca6a304a0,56
e16d7e00-a205-48dd-93cb-840cf9918dc7,33
2d4c0633-a419-4413-bdf9-d05c0c741903,29
570a261c-3ce2-4cc9-9ae2-bf4b1964441a,48
213761ab-81ef-407f-abd9-4c41cc6f0f24,17
b0bd5f1a-f7c0-4102-8f2c-1da14d5a1484,36
e7ab14ff-1af1-4a2e-ba9e-7607f0749aab,25
13837c54-e46b-4d77-8acb-b485653ef2cd,56
93f09f9d-2cff-4dc1-9256-d66e7f2b186b,9
4a180d8f-7362-4647-9ad1-6a668f311931,47
3c47fcc7-dc87-496a-bbc2-bd11e2f22e7d,52
b5e48608-7a4e-4978-98eb-e7b67bd00718,24
7806f412-66b2-4ff8-835b-fe9b811f0194,22
88a2ff0d-eec8-4820-a82a-b089ee7a2538,30
ff72660e-f398-4a19-a8b0-d9d30e26f5bc,14
0fcc6aea-e7e1-4cf3-acad-18589a989a21,18
1738800d-99d3-47a4-bde9-74f059ad80b0,57
6ece051d-5fe8-4d68-83d2-dd7f55379249,20
fbae4d7a-af6e-4bc0-a575-d2f096e15960,10
e517fb40-b49c-4397-b28b-1cc241df50f8,26
7f371a73-aaff-4e61-9f54-3e1e4dd65de8,34
b03edf56-003d-4e91-9254-d4b3ef082e2f,35
4f5915e6-ab20-458e-9347-0ca33317a396,13
616ddaca-daf8-4277-8763-7f7a3c70a645,37
0d4dd5bd-3b8b-4645-bcc7-03c82e60359e,22
74355bb4-9338-4979-9ee1-ff6915165af9,29
4fb54bcc-6c6b-4640-b5fd-d4d5faee3de9,17
19b80ec1-6e23-4191-a5f7-5e171c17fe7c,37
09cbdd59-6682-4bc1-a7bb-0d4edc1472e8,41
93a4e388-a10b-44ac-a22c-fa0b2b9c5e50,24
aba45a73-0860-4123-930c-b8a5590bf942,12
d1333f88-4787-4959-9fff-70d4c0c7315e,29
defeae9d-e005-4d07-af67-2d4a26f2253b,14
2d02d831-51ad-4a77-b04c-fa84ea4b06af,50
a405eb12-f21a-420e-87b6-d3e2da5dc040,52
8973b66f-97a4-4ffd-b136-061d1ed15096,20
f2c98319-641d-4319-9043-70a0c727a24d,49
58b74e54-752b-437f-b7cb-12fb6495ac9a,39
0298cd4a-0c3b-4161-80b4-cb0ca28be737,7
dc59a9e4-6886-48fa-95fd-1ae948cb7025,39
d588f211-8aa6-4514-833e-f537befa5677,10
6865d8d8-f7e4-4cf8-ad10-f105babc7cea,33
bb7533cc-dc8f-44e8-80d6-d07ff2237dc0,24
87ca64cf-b9f8-422c-aab7-ff41b3310015,8
a4b26a15-f959-4fdd-b384-63c50a032df3,48
332b932f-b893-4797-af13-b459aaeecaa7,14
514e475e-3681-43fe-82fd-04c23728892c,46
3adfcfdc-8e2c-499e-a031-09d7f1a2aa54,25
c8e6dea6-a109-467c-801b-e50ac2c41777,1
5071f93d-ad44-4540-97a5-e77d092c82d1,40
c42f4519-3a9e-4272-aad5-7803d30df91b,25
9da6d606-c275-44bf-961d-3c6ddb88dcca,2
371cf2e8-c2c8-41b9-9cd8-d705f9348e14,31
470f87de-01e6-49d5-8253-77ce30dc5293,5
66e279fc-89f2-40cf-8f6d-cb6f9c6b6430,1
80d3ac68-450e-4315-87b3-e56403e13499,50
dfaea3ac-19e4-474e-a061-8eb98194efd5,47
0b89ca14-0cb9-42e1-970d-f7f87c66a732,48
219c8e17-fb38-4786-87a3-a05a3057b9e0,21
96dfba1a-4b2e-4963-b255-c6b044843da4,38
51279cc6-baad-445b-9300-323ab5fea02a,4
5bacf35f-bb4a-4681-ae97-ad1526f7c234,19
987f3eb0-643a-4ff3-b764-e4a90c832e3a,41
cb4d4820-b40a-460b-986d-14a17af113d2,39
73230e7f-c092-4647-9ea2-dab6c824e951,5
e50e98ba-f7d9-4dda-ba58-05762fba9822,49
1e7da2c7-3128-49af-8312-30e3a6c4a5e0,28
761cabfc-b909-4fe4-89d0-c3fb7c561886,18
d9ffd04a-b370-494f-a5a4-21e0dd7b4b52,48
9e338200-ca1d-4853-bfaa-614bb520921f,45
6a23e4f1-b08a-4ca1-8bb2-035bfb79fbbb,44
dac15584-df58-4f30-9e09-4594fe9c7217,43
f93b94aa-c89b-4e6a-87fd-8cf528d90c8f,35
bdd97eb9-0ec3-437a-80d1-f90ec6033337,10
53084f9b-d40f-4c14-b896-0d262837accb,23
8ee5024d-61fe-4fe1-90b8-ad0af03c1b12,47
b2012aa4-ae84-4bab-b9fd-06be2887530c,23
82b3918a-3d81-4d9a-b3db-4530378feb7b,43
f3779c5c-6ab2-4422-9d9d-11da3f9770ca,54
38f25c2f-4550-4a9c-ac76-afdb3a498fb3,40
