book_id,tag_id
2d8671a6-3dc2-46ce-9501-8e0b1f13b7d6,34
04640411-038c-49cf-b77d-a67fce928589,13
a596151f-8b89-4623-8a89-3ab8404b3ba8,28
ffebb019-b770-44d9-b5a5-7c16997d7828,12
4657120b-0732-4de4-85bc-64939bf44e20,41
66e279fc-89f2-40cf-8f6d-cb6f9c6b6430,38
9e229f83-2dc5-4b6c-973c-b85baf36a362,38
7d466616-db78-4703-a3a4-2fdb3af1bd06,29
c1a96c0d-0b50-447a-90f0-f80ca530f1c9,48
5ef23ea2-917b-42c5-85c4-ccc1d45a5190,56
ff3e1dcd-364a-46fc-935b-fa1bbf42e4f5,19
6323df4f-a009-450b-a8e4-55b1a1decf32,27
1a616dba-08f4-48f5-ba8b-711e899023cb,55
6c8fb59d-e0df-4725-b5fe-ac22ec5cf6d5,12
bed817b5-38a0-465f-aba3-92750c5d0f4d,49
818e6f92-b0b2-48d1-be03-be7ba8a3a867,9
9589c3eb-0721-481c-9572-f07ed33518ce,3
f67ed13b-2cdf-40dd-bc0e-e78d5c420482,46
bf923b65-8877-4cec-aa58-dba9d48b06d9,14
02eb0a9b-757d-485d-9477-c7ff4bf965a2,35
5cf2c1b0-4b4f-492b-8207-afb995d1c342,2
7e387552-c4fc-472d-9a9d-d7845eeecfe7,19
e517fb40-b49c-4397-b28b-1cc241df50f8,48
84639005-0a5d-4b8a-8732-ab5c8ecb3b47,42
189aba43-89bf-4da3-81b5-ca0ac3589447,28
651bf18f-93c9-4b15-931b-e1e06e98cde5,34
0ed36ec1-f219-4271-befb-5e86e593fb50,25
a171bf15-386d-4c83-bb63-be45b99b3f50,16
608a19ba-f74f-4f37-9be4-59d5829be731,5
c4871b7e-8e5a-4bfe-8a05-6c50fb6f91b2,48
b96a9019-a735-4637-87f2-27d15734c152,7
98330c9f-524d-46b4-aafc-70db44b3e868,45
8259130d-576c-4055-abd6-b4b3822b6316,52
24e40994-7d68-4797-9c22-3ccf93a031e9,29
b5ceb36a-479c-433d-937d-7f4a35c22552,3
defaa176-5beb-4c59-98f3-fdd12d072764,46
298aecd8-8e26-40ea-90a2-b0e018af4afd,49
e281d173-b851-44a2-8060-af3eebf74325,30
5c276e0b-f8bc-4c39-bd0a-0c2c6dc6c5ad,10
545a0d24-a967-4562-ab50-81ce81d75b9a,42
0073b953-3874-46dd-aefd-23e7865a92f0,45
e89aab48-599c-47e8-93db-bffd523124cf,34
7aa35cfe-efc8-4c2b-9d72-c165f4c9421b,51
a020e96a-e934-479e-99c6-f4c943c31b18,1
7913a32b-40b0-4e28-b144-0e07530d3ab6,15
22c62b02-cdfb-4ae5-9ae3-a76677f04135,30
c7754800-b41c-4852-9ebe-e7d92032d315,43
f95d29e1-4f89-415a-8cc9-b532d7dc26e6,14
fdf821d3-a15b-4124-a746-6f29c8261247,24
99a61b05-63dd-4b92-b388-ff8b61efb8f2,49
debe235a-a5d7-4d66-9781-d2bf30981fd6,28
dbba2056-85b9-4887-8561-58788fd60683,7
bbee6cf1-ccda-4c42-8258-4cafbd685399,36
7dfb2a3b-a788-42e1-8297-c25c2437d799,10
f98e528e-8d71-4825-9500-d18a1c9f2814,11
b069fa88-a78b-4a01-bce8-072935836569,55
e576831a-bc77-49c6-b90b-5a1a4337ea12,26
9ae5867b-5dcb-4af7-b560-9a7fe7fbb12f,36
4347d658-5262-464e-92d3-6bc796662ab0,54
bbc2c36e-25ce-4d8f-bd0f-acbb38d672c4,2
e6af4836-b549-4c55-b352-0bc97576358d,29
bc4ba2ae-7dd1-48ec-b9fe-f619caf18adc,50
6a6833ee-4110-4619-9dc8-85e2a2c80641,26
89283165-b889-44ae-bb65-efa114b91296,46
a1784812-5ca3-472c-aa0a-500f0053efd9,17
e538f0ea-7f4a-4d1b-a245-8b9db535ca51,42
1af37460-aab7-4274-b9b6-73c25335048e,43
8160278a-8dc8-4740-82a8-9e896ef188f1,52
10687c30-73d2-43ca-a475-a4a4201fa053,15
bac9b8bd-ab52-46c8-95bd-25e77ead0f65,46
2fca4f76-7076-41ee-803e-11a477e07157,22
b9caa37f-c14d-4e07-a121-bb36b3c924f8,40
77a6734a-e5e8-4f60-8234-0c996973aa76,24
f9e7c3e0-5100-46fd-a968-c1bf5d0633ad,16
92fcc101-94ca-4b44-82b2-cf6fec429209,45
b68de0df-d52b-4137-8be8-49ff37036ec0,13
001453f1-ea20-4119-b78a-1718d9641f41,7
a628f563-8c75-4562-90c1-e9dd6571d6e7,23
05bf138c-ecd2-4524-adaf-80f79f11f8ef,41
3b503e8a-25b5-4e53-804d-87114a17b207,15
80be8806-7271-47d3-9458-565c04805780,1
710791cf-880c-4fe1-9737-1bb917c58c34,33
eb2e221d-86cb-4cbb-b147-203eeec9975e,25
cb5d98aa-3bc2-40e6-8414-fcf0bb63a2e0,48
5ecd11d6-8ff8-475b-87e2-4e777b071803,2
22e9dea5-0d27-4444-9199-dc8f0ec23f60,23
90a51997-ab78-493c-8981-f4de966f0047,48
dce12e8f-5534-49b1-aa72-949632290825,44
1255409e-7664-45bb-9653-f9cd34891871,51
fd6e4acf-702a-4b3d-826c-5475310af41d,25
87e8415b-5d73-4976-a16a-eb7f498ec7c9,21
306025ad-b23e-47f1-800d-c42fa0913a11,44
c0891179-e6fd-4fa0-a423-6294e45d9af2,45
c601bc27-118f-4361-83c0-52ccf1b29797,25
6e05747b-7991-4d55-bb4f-76f324bca2aa,1
8b8da17c-c83c-41ab-8e8f-7a9643f0b31b,17
c9f616e7-7315-4e0c-b366-595745d6d456,55
91bb920a-0156-498d-84be-74bf8f92cf18,39
758319e3-acc0-4831-8063-34c7a59c910c,40
f4cfada8-7d91-45a7-8709-b89c72528f4f,50
1cc7881b-f85c-4a55-96e0-5c5534b764f9,43
a4433774-8363-42c2-9629-ff30d5ace141,39
16082092-d9c3-4584-8b61-b70ab76731fe,10
568a416b-c549-4f48-8cc1-b6cb2083e00f,52
7f3e16cd-0072-4698-a609-9f60bd123fb3,53
23ab19f7-6c11-4cf5-b79e-89f3a04a3284,12
7aa428ba-195f-426f-947f-82ab3bfe2721,57
b1a5f002-3232-4367-82b8-a9de8da7d900,27
2d09124e-d926-46c3-baa4-d80bd761cfff,44
4d1a2ed6-e972-4002-b1fc-e2d35d4bc027,33
9d99c2df-e65d-4a6c-9afd-da96d01b7a8b,3
84d40920-cb70-491e-bc2f-c4495dbede22,39
f007200a-f475-45cf-9087-928267a5309f,25
25926140-2bd5-40e2-a3cc-9fe1790fce2f,37
92fc2659-ab6e-476e-be26-4148cd119593,45
af66758e-22f1-46e9-9239-7014030e797d,42
a99b9ccf-63c5-47aa-8443-92377d78f914,16
6211e312-a903-47af-bc9a-cabd1c32e347,34
5a93cb3f-482c-43d4-9662-00eb928a249f,4
3d3fd14a-3a1e-42d5-aa4e-5c90054e4ee8,46
af8ec221-f562-48f6-8815-4e1f6a2429cd,56
8d34d4bf-c986-45d2-8d73-c118cb25811a,55
a8358405-eb9f-49f9-82a7-3eb8df9c89b9,57
3ba7493d-6d1b-48b6-b725-07ce233999dc,10
5f66e5e1-c7a8-41e8-93d9-3d5e2c187fd2,32
93a4e388-a10b-44ac-a22c-fa0b2b9c5e50,3
972f2aa1-c830-4fca-8bc2-e94f5ab48c1b,53
eadfd3d1-4bf8-4e7a-bf14-56f28bfb13f5,38
98c3d3ed-1e0e-4eb8-8de5-e475084faa06,25
9aec187c-19dd-4b8d-a2af-da6507fd787e,49
415b4836-a8bc-44a4-9e77-53edc829a345,6
7f4f21df-a29c-4d46-9fd8-15a56d890917,44
e13acd37-a4c6-4c3b-b65d-663a2fa97d81,4
a2bde610-f895-46e7-b05e-3c40c7705e7a,40
79aefbab-96ba-49d2-b678-be6401d3b871,11
bf2c4b30-ea4d-41a3-a562-12629463157d,39
9e0fc0ec-9ada-471e-bd3c-6a33cbf2f5e6,28
8d93fe17-e977-4095-855c-75c0732373b5,28
9757e7d0-68b7-4403-982b-87e15d7a76e7,23
7606e2fc-fb91-46b5-a4b5-4a68b7ffc898,23
8b40454e-ed11-466b-a492-9ad28be5ab4c,54
40c2e1c0-1cb0-4571-9543-4726edf6d475,15
44292151-5a2a-4845-b9e4-88331e72df0b,35
4ecfb855-97ae-4ce5-a8d7-32c7bad0cf44,51
616ddaca-daf8-4277-8763-7f7a3c70a645,43
19b9f18d-351d-41fb-83df-af361b2d2fb8,27
aa5601a4-4757-41c5-be14-d8e29f22352d,31
4282b2a2-fe69-4383-bb14-03964dbd7f7e,30
c5de76b1-0e50-45bf-a747-60ca46c59f12,20
e00bfb29-2736-46cd-af7e-d4278deee873,13
